id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
45989,US-0076,small_airport,Frontier Airstrip,40.21250153,-104.9820023,4979.0,,US,US-CO,Mead,no,,,,,,,
45990,US-0077,closed,Sand Arroyo Airport,38.450531,-103.52859,4570.0,,US,US-CO,Sugar City,no,,,,,,,6CO6
45991,US-0078,small_airport,Reid Ranches Airport,40.11660004,-104.3170013,4820.0,,US,US-CO,Roggen,no,,,,,,,
45992,US-0079,closed,Southwest Citrus Airport,26.6628,-81.423401,28.0,,US,US-FL,La Belle,no,,,,,,,8FL9
45993,US-0080,closed,Naples Grand Golf Resort Heliport,26.170799,-81.758904,121.0,,US,US-FL,Naples,no,,,,,,,FL45
45994,US-0081,heliport,Sunshine Ranchettes Heliport,27.36420059,-81.48449707,140.0,,US,US-FL,Sebring,no,,,,,,,
45995,US-0082,heliport,Road Rock Inc. Heliport,26.1343002319,-80.1522979736,21.0,,US,US-FL,Fort Lauderdale,no,,,,,,,
45996,US-0083,closed,Ben Ammons Airport,33.310101,-84.048798,790.0,,US,US-GA,Jackson,no,,,,,,,
45997,US-0084,closed,Lost Creek Farms Airport,31.1052,-83.998802,310.0,,US,US-GA,Meigs,no,,,,,,,"9GA2, Moultrie"
45998,US-0085,closed,Middle Georgia Airport,32.502102,-83.741898,400.0,,US,US-GA,Perry,no,,,,,,,68GA
45999,US-0086,small_airport,Jim's Private Airport,33.599868,-84.144713,890.0,,US,US-GA,Conyers,no,,,,,,,
21438,US-0087,small_airport,Mettie Airstrip,46.714958,-120.328817,2151.0,,US,US-WA,Yakima,no,,,,Z99,,,Selah Creek Landing Zone
46001,US-0088,closed,Treadwell Airport,33.7981,-85.133102,1270.0,,US,US-GA,Buchanan,no,,,,,,,3GA3
46002,US-0089,heliport,Emergency Medical Heliport Number 1,46.71910095,-116.9860001,2602.0,,US,US-ID,Moscow,no,,,,,,,
46003,US-0090,closed,Davison Restricted Landing Area,40.914799,-89.1287,740.0,,US,US-IL,Minork,no,,,,,,,
46004,US-0091,closed,Sarver Field,37.9412,-87.154701,391.0,,US,US-IN,Richland City,no,,,,,,,
46005,US-0092,heliport,Rayl Heliport,38.45000076,-96.55670166,1250.0,,US,US-KS,Strong City,no,,,,,,,
46006,US-0093,closed,APCI Emergency Heliport,30.0319,-89.901703,4.0,,US,US-LA,New Orleans,no,,,,,,,LA95
46007,US-0094,closed,Delta Ultralightport,31.60329,-91.615075,61.0,,US,US-LA,Ferriday,no,,,,,,,LA65
46008,US-0095,closed,Shell Pipeline Nairn Heliport,29.416901,-89.614799,4.0,,US,US-LA,Nairn,no,,,,,,,LA93
46009,US-0096,heliport,Camp Canard Heliport,29.7136,-92.762901,2.0,,US,US-LA,Grand Chenier,no,,,,,,,
46280,US-0097,closed,Tremonton Municipal Airport,41.714795,-112.184143,,,US,US-UT,"Tremonton, UT",no,,,,,http://www.members.tripod.com/airfields_freeman/UT/Airfields_UT_NE.htm,,"TRT, U27"
46011,US-0098,closed,Operators Inc. Training Facility Heliport,30.226601,-92.076797,30.0,,US,US-LA,Lafayette,no,,,,,,,31LA
46474,US-0099,closed,Havasu Airpark,34.457279,-114.364114,,,US,US-AZ,Lake Havasu City,no,,,,,,,"Lake Havasu City Municipal Airport, LHU"
46013,US-0100,small_airport,Loggy Bayou Plantation Airport,32.27320099,-93.40599823,275.0,,US,US-LA,Ringgold,no,,,,,,,
46014,US-0101,closed,Air Logistics Heliport,29.763599,-93.012604,5.0,,US,US-LA,Grand Chenier,no,,,,,,,39LA
46015,US-0102,closed,Station 507F Heliport,29.765499,-92.957901,5.0,,US,US-LA,Grand Chenier,no,,,,,,,3LA7
46016,US-0103,small_airport,Hapworths Private Landing Area Airport,44.64030075,-69.67030334,250.0,,US,US-ME,North Fairfield,no,,,,,,,
46017,US-0104,closed,Laurie's Landing Airport,37.5187,-93.093002,1210.0,,US,US-MO,Buffalo,no,,,,,,,MO93
46018,US-0105,small_airport,Haerr Field,39.9500007629,-91.5167999268,480.0,,US,US-MO,Taylor,no,,,,,,,
46019,US-0106,small_airport,Berryhill Farms Airport,32.064539,-91.347713,315.0,,US,US-LA,Newellton,no,,,,,,,
46020,US-0107,small_airport,Mackay Ranch Airport,45.32020187,-109.5490036,5400.0,,US,US-MT,Roscoe,no,,,,,,,
46021,US-0108,closed,NC Executive Downtown Heliport,35.725289,-78.619704,340.0,,US,US-NC,Raleigh,no,,,,,,,
46022,US-0109,small_airport,Johnson Farms Airport,40.75009918,-75.06629944,1020.0,,US,US-NJ,Belvidere,no,,,,,,,
46023,US-0110,closed,Plane Haven Airport,42.450102,-78.237,2000.0,,US,US-NY,Centerville,no,,,,,,,"N01, NK51"
46024,US-0111,small_airport,Boober Airport,40.09140015,-83.35910034,980.0,,US,US-OH,Plain City,no,,,,,,,
12618,US-0112,closed,Bendinsky Airport,40.8000984192,-76.112197876,1770.0,,US,US-PA,Mahanoy City,no,,,,,,,
46026,US-0113,closed,Compressor Station Number 10 Airport,45.129808,-120.612817,2677.0,,US,US-OR,Kent,no,,,,,,,
46027,US-0114,small_airport,Barnes Valley Airport,42.16149902,-120.9100037,5180.0,,US,US-OR,Lakeview,no,,,,,,,
46028,US-0115,small_airport,Jerome Airport,36.351398468,-97.2842025757,967.0,,US,US-OK,Perry,no,,,,,,,
46029,US-0116,small_airport,Melton Airport,35.84420013,-96.98200226,1022.0,,US,US-OK,Tryon,no,,,,,,,
46030,US-0117,heliport,Allied Heliport,36.20669937,-96.00579834,746.0,,US,US-OK,Tulsa,no,,,,,,,
300159,US-0118,heliport,Walter Reed National Medical Center Heliport,38.999595,-77.095668,312.0,,US,US-MD,Bethesda,no,,,,60MD,,,
46032,US-0119,small_airport,Nesspor Airport,40.189804,-75.615196,315.0,,US,US-PA,Phoenixville,no,,,5PA4,5PA4,,,"12PA, Emery Field, Pottstown"
46033,US-0120,small_airport,Big Bend Airport,41.280602,-80.280899,1315.0,,US,US-PA,Mercer,no,,,,,,,22PN
46034,US-0121,small_airport,Eagle's Nest Airport,48.933882,-118.574891,2100.0,,US,US-WA,Curlew,no,,,,,,,
46035,US-0122,closed,Wellmore Heliport,37.362598,-82.208199,1168.0,,US,US-VA,Big Rock,no,,,,,,,7VA0
46036,US-0123,small_airport,Fighting Creek Farm Airport,37.51679993,-77.91390228,355.0,,US,US-VA,Powhatan,no,,,,,,,
46037,US-0124,small_airport,Bachman Farm Ultralightport,37.74850082,-77.85389709,360.0,,US,US-VA,Goochland Court House,no,,,,,,,
46038,US-0125,heliport,Pavilion Heliport,36.84680176,-75.98719788,14.0,,US,US-VA,Virginia Beach,no,,,,,,,
46039,US-0126,closed,Swanson Private Heliport,38.751202,-77.671402,392.0,,US,US-VA,Warrenton,no,,,,,,,"04VA, Vint Hill Farms Station"
46040,US-0127,heliport,Lynnhaven Heliport,36.86539841,-76.03440094,20.0,,US,US-VA,Virginia Beach,no,,,,,,,
46041,US-0128,closed,Flying O Airport,45.179699,-91.518204,1000.0,,US,US-WI,New Auburn,no,,,,,,,
46042,US-0129,closed,Rohde's Airport,43.566399,-89.267097,840.0,,US,US-WI,Pardeeville,no,,,,,,,43WI
46043,US-0130,small_airport,Thompson Strawberry Farm Airport,42.57220078,-87.97789764,740.0,,US,US-WI,Bristol,no,,,,,,,
46044,US-0131,small_airport,Powderly Airport,33.79320145,-95.52799988,535.0,,US,US-TX,Powderly,no,,,,,,,
46045,US-0132,closed,Manning Airport,32.38499,-96.103688,,,US,US-TX,Mabank,no,,,,,,,
299322,US-0133,closed,Amchitka West Airfield,51.62904,178.686408,,,US,US-AK,Amchitka Island,no,,,,,,,
46047,US-0134,closed,CLM Ranch Airport,31.874497,-105.244303,3830.0,,US,US-TX,Salt Flat,no,,,,,,,2TE7
46048,US-0135,closed,CTS Stacy Airport,30.133499,-98.383598,1460.0,,US,US-TX,Blanco,no,,,,,,,
46049,US-0136,closed,Putz Airport,26.205196,-98.401226,115.0,,US,US-TX,Mission,no,,,,,,,
46050,US-0137,small_airport,F6 Ranch Airport,30.54249,-100.08395,2166.0,,US,US-TX,Junction,no,,,,,,,
46051,US-0138,small_airport,Belcher Airport,33.382666,-97.107511,709.0,,US,US-TX,Sanger,no,,,,,,,
46052,US-0139,small_airport,Flying Hare Airport,28.36829948,-98.8934021,460.0,,US,US-TX,Fowlerton,no,,,,,,,
46053,US-0140,small_airport,Flying ND Ranch Airport,31.5182,-97.501701,840.0,,US,US-TX,Crawford,no,,,,,,,
46054,US-0141,closed,Little Elm Field,31.1241,-97.315002,652.0,,US,US-TX,Temple,no,,,,,,,1XS6
299710,US-0142,small_airport,Ropkey Field,40.058086,-86.79542,820.0,,US,US-IN,Crawfordsville,no,,,50IN,50IN,,,
46056,US-0143,small_airport,Gross Private Airport,26.25919914,-98.27159882,156.0,,US,US-TX,Mc Allen,no,,,,,,,
46057,US-0144,closed,Twin Falls Ranch Airport,29.684099,-99.286201,1460.0,,US,US-TX,Tarpley,no,,,,,,,1XS3
46058,US-0145,closed,Viejo Ranch Ultralightport,29.607211,-98.720842,1375.0,,US,US-TX,Helotes,no,,,,,,,
46059,US-0146,closed,Idle Airpark,29.473605,-98.137354,576.0,,US,US-TX,Marion,no,,,,,,,XS78
46060,US-0147,small_airport,Wilson Airport,34.14170074,-100.1439972,1752.0,,US,US-TX,Paducah,no,,,,,,,
46061,US-0148,closed,Carroll Lake-View Airport,32.462601,-97.114197,635.0,,US,US-TX,Venus,no,,,,,,,70TS
46062,US-0149,small_airport,Booker Airport,36.4413986206,-100.533996582,2837.0,,US,US-TX,Booker,no,,,,,,,
46063,US-0150,closed,Basslake Airport,32.486801,-95.561897,508.0,,US,US-TX,Van,no,,,,,,,8TX9
46064,US-0151,small_airport,Bethal Airport,34.935574,-92.192346,311.0,,US,US-AR,Jacksonville,no,,,,,,,
46065,US-0152,closed,Rio Medina Airport,29.2669,-98.467,520.0,,US,US-TX,San Antonio,no,,,,,,,XS80
46066,US-0153,heliport,Medical Center Heliport,29.70750046,-95.3927002,440.0,,US,US-TX,Houston,no,,,,,,,
299711,US-0154,small_airport,Koester Field,38.118014,-87.702098,480.0,,US,US-IN,St. Wendel,no,,,5II5,5II5,,,
46068,US-0155,closed,Rancho Grande Airport,30.0735,-101.429001,1975.0,,US,US-TX,Ozona,no,,,,,,,XS34
46069,US-0156,closed,Jennings Ranch Airport,27.12622,-99.12403,440.0,,US,US-TX,Zapata,no,,,,,,,
46070,US-0157,small_airport,Prison Canyon Ranch Airport,29.874044,-99.127358,1884.0,,US,US-TX,Bandera,no,,,,,,,
46071,US-0158,closed,Circle H Farms Ltd Airport,36.270717,-103.019571,4510.0,,US,US-TX,Texline,no,,,,,,,97XS
46072,US-0159,closed,Goodall Ranch Airport,32.027901,-99.1073,1550.0,,US,US-TX,Cross Plains,no,,,,,,,TA16
46073,US-0160,closed,Beauchamp Ranch Airport,35.789799,-101.973,3505.0,,US,US-TX,Dumas,no,,,,,,,
46074,US-0161,small_airport,Eisenbeck Ranch Airport,32.485812,-96.587713,360.0,,US,US-TX,Ferris,no,,,,,,,65TE
299715,US-0162,small_airport,Coberly Airport,38.786889,-100.419843,2540.0,,US,US-KS,Gove City,no,,,86KS,86KS,,,
46093,US-0163,small_airport,Panamint Springs Airport,36.338325,-117.467065,,,US,US-CA,Darwin,no,,,,,,,KSEL
46094,US-0164,closed,Fisher's Landing Resort Airstrip,32.976123,-114.452091,248.0,,US,US-AZ,Yuma,no,,,,,,,
299716,US-0165,small_airport,Brocks Airport,34.916112,-78.600145,120.0,,US,US-NC,Roseboro,no,,,87NC,87NC,,,
299718,US-0166,closed,Shimpa Airstrip,47.966781,-96.640227,885.0,,US,US-MN,Euclid,no,,,,,,,8MN1
299720,US-0167,closed,Brewer Airport,39.210842,-89.11824,640.0,,US,US-IL,Ramsey,no,,,,,,,LL69
299721,US-0168,small_airport,The 88 Airport,33.568942,-97.190577,820.0,,US,US-TX,Gainesville,no,,,XS62,XS62,,,Stahl Airport
299723,US-0169,heliport,St. Joseph's Hospital Heliport,40.903483,-74.165493,206.0,,US,US-NJ,Paterson,no,,,03NJ,03NJ,,,
299728,US-0170,heliport,Helo Kearny Heliport,40.731487,-74.116622,11.0,,US,US-NJ,Kearny,no,,,65NJ,65NJ,,,
299731,US-0171,heliport,University Hospital Heliport,33.470792,-81.983817,174.0,,US,US-GA,Augusta,no,,,GA13,GA13,,,
299732,US-0172,heliport,Aspirus Ironwood Hospital Heliport,46.48106,-90.105336,1566.0,,US,US-MI,Ironwood,no,,,MI16,MI16,,,Grand View Health System Campus
299733,US-0173,heliport,Baltic Heliport,40.447778,-81.700277,1020.0,,US,US-OH,Baltic,no,,,OH88,OH88,,,
300244,US-0174,closed,Aurora Airpark,39.7325,-104.654722222,5665.0,,US,US-CO,Aurora,no,,,,,,,"East Colfax Airport, Columbine Airport, 01V"
300372,US-0175,heliport,DeKalb Peachtree Heliport,33.8841666667,-84.30611111110001,998.0,,US,US-GA,Atlanta,no,,,,Z21,,,
300373,US-0176,heliport,Ford ARNG Heliport,37.2552777778,-87.205,530.0,,US,US-KY,,no,,,,,,,
300417,US-0177,small_airport,Utley Field,30.18798,-97.41453,413.0,,US,US-TX,Bastrop,no,,,,68XA,,,
300656,US-0178,small_airport,Cow Creek Airport,47.9475,-109.008611111,3298.0,,US,US-MT,Winifred,no,,,,CW0,,,
300657,US-0179,small_airport,Black Butte North Airport,47.84542,-109.18656,3230.0,,US,US-MT,Lloyd,no,,,,BB0,,,
300658,US-0180,small_airport,Bullwhacker Airport,47.847639,-109.098972,3147.0,,US,US-MT,Winifred,no,,,,BW8,,,
300659,US-0181,seaplane_base,Tavares Seaplane Base,28.800472,-81.727672,62.0,,US,US-FL,Tavares,no,,,KFA1,FA1,,https://en.wikipedia.org/wiki/Tavares_Seaplane_Base,
301237,US-0182,small_airport,Southwest Lakes Airpark,41.891097,-86.586739,650.0,,US,US-MI,Sawyer,no,,,7MI2,7MI2,,,
301244,US-0183,heliport,Phoebe Sumter Heliport,32.067498,-84.255273,424.0,,US,US-GA,Americus,no,,,1GA7,1GA7,,,
301247,US-0184,heliport,Saint Anthony's Hospital East Heliport,39.715887,-105.127919,5681.0,,US,US-CO,Lakewood,no,,,,42CO,,,
301248,US-0185,heliport,Castle Rock Adventist Health Campus Heliport,39.406149,-104.884157,6134.0,,US,US-CO,,no,,,50CO,,,,
301249,US-0186,heliport,Watsontown / Helicopter 1 LLC Heliport,41.0940584612,-76.85953885320001,524.0,,US,US-PA,,no,,,6PA7,,,,
301250,US-0187,heliport,East Tennessee Helicopters Heliport,36.419367,-81.945199,2350.0,,US,US-TN,Mountain City,no,,,9TN3,9TN3,,,
301439,US-0188,heliport,Coast Guard Air Station San Francisco,37.632056,-122.389694,8.0,,US,US-CA,San Francisco,no,,,,SFS,,https://en.wikipedia.org/wiki/Coast_Guard_Air_Station_San_Francisco,
301440,US-0189,heliport,Orange County Global Medical Center Helipad,33.7549305556,-117.832736111,178.0,,US,US-CA,Santa Ana,no,,,,1CN1,,,Western Medical Center Santa Ana Heliport
301441,US-0190,small_airport,Rangeview Airstrip,62.312778,-150.335833,470.0,,US,US-AK,Trapper Creek,no,,,0AA5,0AA5,,,
301447,US-0191,seaplane_base,Paradise Landing Seaplane Base,28.653888888900003,-81.3769444444,59.0,,US,US-FL,Altamonte Springs,no,,,,0FA9,,,
301477,US-0192,heliport,NG Cape May Armory Helistop,39.0979444444,-74.80588888890001,9.0,,US,US-NJ,,no,,,,,,,H-243
301492,US-0193,heliport,Cape May County Dept of Mosquito Control Helistop,39.1055138889,-74.8770555556,17.0,,US,US-NJ,,no,,,,,,,H-309
301493,US-0194,heliport,National Guard Vineland Armory Helistop,39.45,-75.04416666670001,90.0,,US,US-NJ,,no,,,,,,,H-161
301542,US-0195,heliport,Inspira Vineland Heliport,39.44489,-75.060552,54.0,,US,US-NJ,Vineland,no,,,,,,,"H-497, South Jersey Healthcare Helipad"
301544,US-0196,heliport,New Jersey State Police Troop A Headquarters Heliport,39.578194,-74.866917,80.0,,US,US-NJ,Williamstown,no,,,,,,,H-NJSP A3
301545,US-0197,heliport,J F Creamer Helistop,39.62,-74.85638888890001,90.0,,US,US-NJ,Folsom,no,,,,,,,H-458
301546,US-0198,heliport,NG Hammonton Armory Helistop,39.6269444444,-74.7905555556,76.0,,US,US-NJ,,no,,,,,,,h-244
301624,US-0199,small_airport,Coal Field,38.0122,-84.346408,984.0,,US,US-KY,Lexington,no,,,64KY,64KY,,,
301864,US-0200,small_airport,Kogru River Airfield,70.574196,-152.259478,,,US,US-AK,Kogru,no,,,,A41,,,
301865,US-0201,small_airport,Cape Simpson Airport,71.057926,-154.73912,,,US,US-AK,Cape Simpson,no,,,,A40,,,
301987,US-0202,closed,Colts Neck Police Heliport,40.295272,-74.190309,80.0,,US,US-NJ,Colts Neck,no,,,,,,,73NJ
301988,US-0203,heliport,High Crest Helistop,41.2913888889,-74.78666666670001,675.0,,US,US-NJ,Montegue,no,,,,,,,H-255
301999,US-0204,heliport,Barnegat Light Helistop,39.7630833333,-74.1070277778,10.0,,US,US-NJ,Barnegat Light,no,,,,,,,
302000,US-0205,heliport,Ocean County Mosquito Commission Heliport,39.7556944444,-74.2299166667,72.0,,US,US-NJ,Barnegat,no,,,,,,,
302010,US-0206,heliport,NJSP - Tukerton Station Helistop,39.6493888889,-74.2969444444,28.0,,US,US-NJ,West Creek,no,,,,,,,H-NJSP-A2
302020,US-0207,heliport,NG Tuckerton Armory Helistop,39.61027777779999,-74.32722222219999,29.0,,US,US-NJ,Tuckerton,no,,,,,,,
302021,US-0208,closed,Community Medical Center Helistop,39.965889,-74.217556,27.0,,US,US-NJ,Toms River,no,,,,,,,H-265
302022,US-0209,heliport,Cumberland County Mosquito Control Helistop,39.4216666667,-75.20555555559999,85.0,,US,US-NJ,Bridgeton,no,,,,,,,
302023,US-0210,heliport,USCGS Heliport,39.3789444444,-74.42308333330001,3.0,,US,US-NJ,Atlantic City,no,,,,,,,
302026,US-0211,heliport,Atlantic City Country Club Helistop,39.3696666667,-74.54336111110001,30.0,,US,US-NJ,,no,,,,,,,H-220
302027,US-0212,heliport,Still Meadows Helistop,39.4327777778,-74.4872222222,20.0,,US,US-NJ,Absecon,no,,,,,,,H-235
302149,US-0213,closed,Montana ARNG Heliport,45.805,-108.566666667,3649.0,,US,US-MT,Billings,no,,,,,,,"KMNG, KMNG, MNG"
307428,US-0215,closed,Denton Field / College Field,33.2762247487,-97.1330451965,620.0,,US,US-TX,Denton,no,,,,,,,
308354,US-0217,closed,Cape Sabine DEW Line Station,69.024167,-163.857225,50.0,,US,US-AK,Cape Beaufort,no,,,,,,https://en.wikipedia.org/wiki/Cape_Sabine_Airport,Z53
317247,US-0223,heliport,Sutter Health Memorial Medical Center Heliport,37.669127,-120.972088,97.0,,US,US-CA,Modesto,no,,,,,,,
309370,US-0224,small_airport,Cooper Airfield,19.726675,-155.524542,6390.0,OC,US,US-HI,Waimea (Kamuela),no,,,,,,,"Camp Pohakuloa, Pohakuloa Training Area"
309373,US-0225,heliport,Treasure Island Helipad,37.819896,-122.364774,7.0,,US,US-CA,San Francisco,no,,,,,,,
309409,US-0226,closed,Tulsa Downtown Airpark,36.211,-96.0084,713.0,,US,US-OK,Tulsa,no,,,,,,,"Tulsa North, TNR"
309573,US-0227,small_airport,Ranger Station Airstrip,34.0373,-120.3493,560.0,,US,US-CA,San Miguel Island,no,,,,,,,
309574,US-0228,small_airport,Point Bennett Research Station Airstrip,34.04328,-120.41184,389.0,,US,US-CA,San Miguel Island,no,,,,,,,
309575,US-0229,small_airport,Bechers Bay Airstrip,33.99624,-120.0456,88.0,,US,US-CA,Santa Rosa Island,no,,,,,,,
310038,US-0230,small_airport,Best Lock Corp. Airstrip,39.8880996704,-86.0661010742,815.0,,US,US-IN,Indianapolis,no,,,,,,,IN01
310039,US-0231,heliport,North Michigan Hospitals Inc Heliport,45.3391990662,-84.97280120850002,636.0,,US,US-MI,Petoskey,no,,,,,,,
310045,US-0232,small_airport,Flying F Airport,33.878395,-97.733332,890.0,,US,US-TX,Nocona,no,,,,,,,36XS
310046,US-0233,closed,Nuttall Airport,32.223028,-95.193056,425.0,,US,US-TX,Whitehouse,no,,,,,,,
310048,US-0234,small_airport,Watson Airport,30.9526996613,-85.4173965454,122.0,,US,US-FL,Campbellton,no,,,,,,,
310053,US-0235,closed,Farmer's Co-Op Airport,26.135599,-97.694702,35.0,,US,US-TX,Harlingen,no,,,,,,,30TX
310055,US-0236,small_airport,Yorktown Airport,28.94754,-97.461903,240.0,,US,US-TX,Yorktown,no,,,,,,,96TE
310060,US-0237,heliport,Westwood Corporation Heliport,45.5018005371,-122.67099762,33.0,,US,US-OR,Portland,no,,,,,,https://en.wikipedia.org/wiki/Westwood_Corporation_Heliport,76OR
310062,US-0238,closed,Rosita Creek Airport,27.7455,-98.35498,383.0,,US,US-TX,San Diego,no,,,,,,,
310063,US-0239,small_airport,Stowers Ranch Airport,30.0576992035,-99.512802124,2002.0,,US,US-TX,Hunt,no,,,,,,,
310098,US-0240,closed,Cardiff Brothers Airport,29.729401,-95.849701,140.0,,US,US-TX,Katy,no,,,,,,,56TE
310112,US-0241,heliport,Memorial Hospital of Cumberland Heliport,39.6428985596,-78.7510986328,900.0,,US,US-MD,Cumberland,no,,,,,,,
311036,US-0244,small_airport,Peason Landing Strip,31.3945,-93.2988,407.0,,US,US-LA,Anacoco,no,,,,,,,
311099,US-0245,small_airport,Little York Airport,38.695833,-85.919167,,,US,US-IN,Scottsburg,no,,,63IN,63IN,,,
311992,US-0246,closed,Raco Army Airfield,46.35,-84.815,910.0,,US,US-MI,Brimley,no,,,,,,https://en.wikipedia.org/wiki/Raco_Army_Airfield,Smithers Winter Test Center
312158,US-0247,heliport,UPMC East Heliport,40.437308,-79.760699,1182.0,,US,US-PA,Monroeville,no,,,,6PN0,,,
312184,US-0248,small_airport,Santa Margarita Ranch Airport,35.3996501011,-120.616037,987.0,,US,US-CA,Santa Margarita,no,,,,,http://www.historicsantamargaritaranch.com,,5CL2
312187,US-0249,small_airport,Hearst San Simeon Airstrip,35.663764,-121.198944,190.0,,US,US-CA,San Simeon,no,,,CN66,CN66,,,"Hearst Ranch, Hearst Castle Airport"
312231,US-0250,closed,Newport Naval Air Facility,41.53,-71.345,0.0,,US,US-RI,Gould Island,no,,,,,,,
312521,US-0251,closed,Breckenridge Army Airfield,37.6903,-87.8395,439.0,,US,US-KY,Morganfield,no,,,,,,,
312880,US-0252,small_airport,Point Barrow Long Range Radar Station Airstrip,71.339245,-156.635529,10.0,,US,US-AK,Utqiagvik,no,,,,PBA,,https://en.wikipedia.org/wiki/Point_Barrow_Long_Range_Radar_Site,"A-17, Point Barrow Airport, Barrow Naval Arctic Research Laboratory Airfield"
313159,US-0253,small_airport,Collensville/twincreek,62.339363,-151.475352,,,US,US-AK,,no,,,,,,,
313358,US-0254,medium_airport,Yuma Auxiliary Army Airfield 2,32.547501,-114.511786,,,US,US-AZ,Yuma,no,,,,,,,yuma
313484,US-0255,closed,North Shore Army Airfield,53.5126,-167.9218,50.0,,US,US-AK,Fort Glenn,no,,,,,,,
313485,US-0256,small_airport,Cape Field at Fort Glenn,53.38,-167.8813,92.0,,US,US-AK,Fort Glenn,no,,,,,,https://en.wikipedia.org/wiki/Cape_Field_at_Fort_Glenn,"Fort Glenn AAB, Otter Point NAF, BPR Ranch, PAUA"
313713,US-0257,small_airport,Spaceport America,32.990278,-106.969722,4595.0,,US,US-NM,Truth or Consequences,no,,,,9NM9,,,90NM
351552,US-0258,heliport,Barsons Utilities Heliport,32.690669,-96.9153,716.0,,US,US-TX,Dallas,no,,,53TX,53TX,,,
313525,US-0259,heliport,Cogdell Memorial Hospital Heliport,32.68835,-100.91627,2332.0,,US,US-TX,Snyder,no,,,,,,,
313579,US-0260,closed,San Clemente Naval Auxiliary Air Station,32.94721,-118.53085,924.0,,US,US-CA,,no,,,,,,,
313794,US-0261,small_airport,Matagorda Peninsula Airport,28.544,-96.1208,5.0,,US,US-TX,,no,,,,,,,
313795,US-0262,small_airport,Hewetts Airport,40.1708,-99.8171,2275.0,,US,US-NE,Beaver City,no,,,,,,,84NE
313796,US-0263,closed,Ravenswood Airport,42.01,-87.93,656.0,,US,US-IL,Chicago,no,,,,,,,
317160,US-0264,heliport,Adventist Medical Center Hanford Heliport,36.3233,-119.6672,291.0,,US,US-CA,Hanford,no,,,,15CN,,,
313864,US-0265,small_airport,Tiki Beach Bar & Grill Airstrip,29.452558,-94.657393,1.0,,US,US-TX,Crystal Beach,no,,,,,,,
313931,US-0266,closed,Old Kona Airport,19.6448,-156.0114,8.0,OC,US,US-HI,Kailua-Kona,no,,,,,,https://en.wikipedia.org/wiki/Old_Kona_Airport_State_Recreation_Area,
313932,US-0267,closed,Morse Field,18.9163,-155.6773,40.0,OC,US,US-HI,South Point,no,,,,,,https://en.wikipedia.org/wiki/Morse_Field_(Hawaii),"South Cape Airport, South Point AFS, Ka Lae Military Reservation"
314189,US-0268,small_airport,Gardiners Island Landing Field,41.065245,-72.092242,22.0,,US,US-NY,East Hampton,no,,,,,,,
314191,US-0269,closed,Cedar Creek Park Major Raoul Lufbery Aerodrome,40.644907,-73.506528,13.0,,US,US-NY,Wantagh,no,,,,,,,
314822,US-0270,closed,Stinson Field Municipal Airport,33.8518,-88.5878,261.0,,US,US-MS,Aberdeen,no,,,,,,https://en.wikipedia.org/wiki/Stinson_Field_Municipal_Airport,"Columbus AAAF #7, 3A8"
314860,US-0271,heliport,Plum Island Heliport,41.183222,-72.188816,24.0,,US,US-NY,Orient,no,,,,,,,
315023,US-0272,small_airport,Old Stevens Village Airport,66.0090026855,-149.095993042,329.0,,US,US-AK,Stevens Village,no,,,,,,,SVS
315548,US-0273,closed,NAS Squantum,42.29772,-71.03371,,,US,US-MA,,no,,,,,,https://en.wikipedia.org/wiki/Naval_Air_Station_Squantum,
315635,US-0274,closed,Ayresport Airport,31.6452,-84.3208,253.0,,US,US-GA,Albany,no,,,,,,,52GA
315636,US-0275,closed,Taylor Airport,32.7417,-99.2977,1479.0,,US,US-TX,Albany,no,,,,,,,"6F5, 6F5"
315647,US-0276,closed,Coronado Airport,35.195961,-106.575619,5285.0,,US,US-NM,Albuquerque,no,,,,,,,"4AC, 4AC"
315648,US-0277,closed,Pete's Patch Airport,42.1338,-91.5851,906.0,,US,US-IA,Alburnett,no,,,,,,,IA20
316111,US-0278,heliport,Williamson Memorial Hospital Helipad,37.6785,-82.2725,863.0,,US,US-WV,Williamson,no,,,,,,,
316112,US-0279,heliport,Williamson ARH Hospital Heliport,37.6766,-82.2964,679.0,,US,US-KY,South Williamson,no,,,3KY6,3KY6,,,
316234,US-0280,closed,Irvine Airport,37.7188,-83.9998,969.0,,US,US-KY,Irvine,no,,,,,,,"E17, KE17, Calla Airfield"
316247,US-0281,closed,Frank Field,43.6733,-116.7722,2327.0,,US,US-ID,Caldwell,no,,,,,,,"01ID, 63U"
316423,US-0282,small_airport,Larry F Warren Field,36.090583,-79.170802,650.0,,US,US-NC,Efland,no,,,,29NC,,,
316651,US-0283,closed,Reeves Auxillary Army Airfield #1,35.4531,-100.9825,3260.0,,US,US-TX,Pampa,no,,,,,,,Pampa AFAA#2
316882,US-0284,heliport,Circuit of the Americas Heliport,30.131743,-97.638357,511.0,,US,US-TX,Del Valle,no,,,,,,,
316884,US-0285,small_airport,Private strip nr Huntsville,30.79851,-95.54221,,,US,US-TX,,no,,,,,,,
316885,US-0286,small_airport,Hodges Airfield,31.373602,-93.395117,432.0,,US,US-LA,Florien,no,,,,,,,
